id	filename	md5	size	state
306d2308-a5f0-41a4-81b9-48e037117f23	3a03f1cb-556e-4051-bfe8-7c2bb4fc2c30.wxs.aliquot_ensemble_masked.maf.gz	f234c59bd86355153b578d7e5e7f7f73	117744	released
81a8beea-4350-46e8-a4b6-335af0ba55c3	cd3ed839-5f10-4388-b488-3c45b6e12822.wxs.aliquot_ensemble_masked.maf.gz	5ffd2497b009199194c751a3546e1536	140710	released
9aed36b2-ad1b-489d-b953-f1788c85d637	97151b4e-51dc-4d9b-a158-47eae00b84b9.wxs.aliquot_ensemble_masked.maf.gz	16317d60f292b77031a8b5b7a24f83be	18990	released
bee4438b-3fbe-4a18-ba0e-749b7c399520	343bc0d2-67fc-4446-bfb7-1e1c57ace519.wxs.aliquot_ensemble_masked.maf.gz	1232b68a5d41b351d97e33154f9f7f4f	40968	released
683b789b-dd99-4358-abb1-d345ddaf7cbb	1ca71ae5-bad9-4142-b00e-d9f74250bb62.wxs.aliquot_ensemble_masked.maf.gz	b8965bfc368b521ec8e792e1d0b02eb2	12010	released
e5900ade-7e1e-4cd0-a857-a2571472733d	f52a503c-8fb9-457c-addc-6b643b15d77c.wxs.aliquot_ensemble_masked.maf.gz	1b6bf4d36ecb967991ab21292ae61a93	144627	released
b80e27d4-4762-4290-b8d4-cf232350bd2e	dd1eddb2-1c8f-4645-9938-59f251836806.wxs.aliquot_ensemble_masked.maf.gz	c3e9f8883747859b77d8d46fc56ce6ae	118211	released
6be43ec2-ea47-4fc8-a212-d87eec7bc88c	db9f2f65-f468-4bad-bbc8-a4c7ff6b0ea8.wxs.aliquot_ensemble_masked.maf.gz	d2df5a90b2350d9b96b753afa080e4f1	23273	released
a75577ce-cb7c-4f0f-8244-42289449dcc9	1a8a2fa5-eff6-4e2d-8113-67b75e4d8134.wxs.aliquot_ensemble_masked.maf.gz	22b42c7d98ceea3c6eb807c1509e5b84	81940	released
bc0056c0-4e36-45ed-9c78-20aa0a0dba7b	782952ed-acef-475f-b35c-79f1a393c370.wxs.aliquot_ensemble_masked.maf.gz	c3cd3c60e40aebd69d03e8ef0dd036b3	61840	released
42a46e5a-09e0-48ae-85e4-8dcc09785753	d0d1e5e7-26c5-4b5b-b4c5-7e47b41d4c42.wxs.aliquot_ensemble_masked.maf.gz	8b9d48327a25b53bbea47a49b406af71	16273	released
a0da73e8-15b2-4fa5-b3b5-6e875f2aa960	478eb139-b068-4828-83da-baf2286cd424.wxs.aliquot_ensemble_masked.maf.gz	1c8b673d60424c0f42f8e7f97d096871	12914	released
3e4ee4d8-83e1-4045-9e90-dc98ac3224b3	ecfd1158-6ba8-44a3-b0e1-a557190df23c.wxs.aliquot_ensemble_masked.maf.gz	37dcca8637d1b80375b6fd6e3f9a7ce5	21777	released
060badaa-6432-4366-a372-f42985923d07	3addff79-e536-4bbc-8529-a30c0e8b5b83.wxs.aliquot_ensemble_masked.maf.gz	0058be83e403413d42224819af2b0a86	185249	released
e59b5718-84f4-48d1-9e79-c7e70b5b4a25	9f7ab8bc-e2a2-4e20-b0c2-ab9cdc605f95.wxs.aliquot_ensemble_masked.maf.gz	3e4b3794878506c7bee3d3fe1d1888f0	15122	released
c75ce350-402d-4d1e-959e-e7a62c83f6c3	9b05be39-3c52-4e17-93d6-1a9c622c73d5.wxs.aliquot_ensemble_masked.maf.gz	36c59dc13e952f60bcb899f0b2bab98a	87839	released
6a20cd8d-24b7-43cc-930e-06c6c7c7fb59	77c1ae1d-5940-46c6-b186-9b09b5a30058.wxs.aliquot_ensemble_masked.maf.gz	2ea2ffb3b68c386c835360a5fe6e6328	77190	released
