id	filename	md5	size	state
0090b9d0-65d5-4eb6-8ce7-d840159d23a4	8cfe4775-f44f-4ca4-9372-110e79613d28.methylation_array.sesame.level3betas.txt	df434464325f2a5bf35936b2e03351a1	13056615	released
0099567f-6c93-46e7-827a-ecbae391b6cd	5a1f5fec-5e73-4ef3-8b11-64c98d5dcfd2.methylation_array.sesame.level3betas.txt	c0e32038a9782ea9ebdd54aa16c96b1d	13167137	released
009ea320-5bfc-4f9a-b19b-fe163c7e3201	049f7204-a856-48e4-8ae5-0a71d8faa20c.methylation_array.sesame.level3betas.txt	4db791e9bec7f18fca150ea6e0d6fd89	13076510	released
00a27ee6-a84b-4d40-8742-44bf64da5070	d689f995-0101-4ee7-ab0f-d1d24ad824b7.methylation_array.sesame.level3betas.txt	6c06e437a2d401e306469113c58b5ee8	13079700	released
00a8e36b-3f31-4b01-afbb-e355830b720d	1f7641c4-1a24-4b26-9489-369160927ae1.methylation_array.sesame.level3betas.txt	4412bcd11bbaf9961d8c3caed3acbb24	12941309	released
00ab8235-befa-4c2c-83c8-2f047b7d3d65	c101ed40-b89c-4e0c-bcc3-93f1cb29757e.methylation_array.sesame.level3betas.txt	68cb6e759d5e5c2c3959434ad92caecb	13081471	released
00afe3c3-586c-4fa2-8bf7-dda92018ed78	793822c0-c00a-48c3-a5f9-687b15d10aea.methylation_array.sesame.level3betas.txt	b7ee0d2066df55df025440ea80a9cfcf	13139982	released
00b2c3d5-baa8-48d5-b38e-1557af47df72	d0d903fa-6755-4858-902c-37362a5be35d.methylation_array.sesame.level3betas.txt	15da306c558ccf07bb93448913914af4	12899226	released
00b83ccc-9299-4b7c-a5ee-9e7531445d26	158455ce-0f7d-4a89-81b1-d408b2d08fe4.methylation_array.sesame.level3betas.txt	102baf6d2a18a99ab740167527fbc30d	13132670	released
00c62f92-026a-41db-9579-2c8ba97fe579	4b81ee93-33a0-4613-adc5-88900f65e19b.methylation_array.sesame.level3betas.txt	185d113d874d7d380b654f1475370bb2	13048578	released
00c656d5-afb4-475e-aada-81ed728c42e4	ee2026e1-ac8e-420b-ab7f-9aa12b334875.methylation_array.sesame.level3betas.txt	e3a16c5fdb2d7ae67933a574f2d96b0c	771112	released
00d6c4a3-5fb2-44c7-b82a-3f4c911c00db	91274fa5-f302-4b95-9112-b7b401d0955f.methylation_array.sesame.level3betas.txt	7aa3565ea1be79d6980f7af9bdd1450a	13183953	released
00e58e48-53e9-459d-84d2-191b995e45e2	9f239ffa-5e4e-45d2-b5b9-fb8b093bcd58.methylation_array.sesame.level3betas.txt	9dad6ffb97e7b76fc8cea5bf7a54f3b9	774769	released
